id,location_list,image1_block_planation,number_of_plants,planta_name_text,status,created_at,updated_at,plantation_type_id,submitted_by_id,location_lat,location_long,goverment_departmet_id,land_ownership_id,plantationArea,block_code_id,dict_code_id,gp_code_id
48385,"26.929724,77.034178,26.929877,77.034312,26.930076,77.034502,26.929895,77.034838,26.929830,77.034673,26.929630,77.034488,26.929630,77.034488",images/blockplantation/17d98ab2-71a1-4ba2-b0db-dbfaf9a95531.jpg,546,"Amla: 100, Gular: 50, Neem: 200, Karanj: 100, Babool: 50, Ber: 46",FALSE,2024-09-07 15:24:57.856361+05:30,2024-09-07 15:24:57.856381+05:30,1,653,26.9297097,77.0341805,13,2,2,810510,105,810510380
48386,"26.659738,71.200368,26.659698,71.199081,26.658241,71.199198,26.658017,71.200242",images/blockplantation/4307fcf3-2502-47cc-a09b-5e6067802988.jpg,200,"Ber: 70, Neem: 60, Siris: 30, Others: 30, Khejri: 10",FALSE,2024-09-08 10:38:04.776572+05:30,2024-09-08 10:38:04.776592+05:30,1,7669,26.6595343,71.1995046,6,12,5,811402,114,811402110
48387,"26.767279,77.078958,26.767482,77.078757,26.767437,77.078557,26.767257,77.078658,26.766996,77.078682,26.766950,77.079161",images/blockplantation/dcfecebb-5a7b-497f-b2eb-71219f7bc00f.jpg,300,"Aak: 100, Amla: 100, Babool: 100",FALSE,2024-09-08 11:05:46.196211+05:30,2024-09-08 11:05:46.196229+05:30,1,14431,26.7669336,77.0781158,13,5,0.25,810701,107,810701180
48388,"26.739263,71.209324,26.739750,71.209376,26.739720,71.208828,26.739404,71.208827",images/blockplantation/1cc03c7a-0d55-4fb8-a009-0b2f1c3fcd66.jpg,100,"Ber: 30, Neem: 25, Khejri: 30, Others: 15",FALSE,2024-09-08 11:14:26.034895+05:30,2024-09-08 11:14:26.034913+05:30,1,7669,26.7396734,71.2093255,6,7,1.1,811402,114,811402110
48389,"26.704909,71.201584,26.705101,71.201168,26.704583,71.200926,26.704582,71.201232",images/blockplantation/7e066a6f-2034-4e14-b34e-29136d6aeb92.jpg,100,"Neem: 40, Siris: 20, Ber: 30, Khejri: 10",FALSE,2024-09-08 11:42:27.437979+05:30,2024-09-08 11:42:27.438+05:30,1,7669,26.7047504,71.2013577,6,7,0.99,811402,114,811402110
48390,"26.792158,77.162959,26.792106,77.162896,26.792071,77.162819,26.792015,77.162746",images/blockplantation/d0c43020-8ff2-4172-a9da-9eda4f5cf2b1.jpg,200,"Aak: 100, Amla: 100",FALSE,2024-09-08 12:17:20.564442+05:30,2024-09-08 12:17:20.564462+05:30,1,14431,26.7920975,77.1629276,13,3,0.2,810701,107,810701190
48391,"27.060545,77.508238,27.060450,77.508420,27.060227,77.508350,27.060002,77.508136,27.059846,77.507869",images/blockplantation/ef7b06ef-2bf7-4b3b-b6d2-6d3072fac582.jpg,100,"Neem: 20, Mango: 5, Karanj: 15, Seesam: 20, Others: 15, Babool: 15, Jamun: 10",FALSE,2024-09-08 12:17:42.848055+05:30,2024-09-08 12:17:42.848078+05:30,1,77570,27.0605217,77.5082317,2,9,3,810508,105,810508390
48392,"26.791943,77.162652,26.791980,77.162657,26.792070,77.162805,26.792110,77.162887,26.792120,77.162904",images/blockplantation/e5834054-6472-4627-9a31-3968522afda1.jpg,200,"Amaltas: 100, Amla: 100",FALSE,2024-09-08 12:19:22.01924+05:30,2024-09-08 12:19:22.019269+05:30,1,14431,26.792115,77.1629734,13,3,0.25,810701,107,810701190
48393,"26.807647,77.131160,26.807353,77.131101,26.807055,77.131069,26.807005,77.131290",images/blockplantation/644f5bee-a42d-4408-8e6e-af0c7b0b372c.jpg,200,"Amaltas: 100, Amrood: 100",FALSE,2024-09-08 12:35:24.483747+05:30,2024-09-08 12:35:24.483766+05:30,1,14431,26.8075109,77.1311226,13,2,0.2,810701,107,810701460
48394,"26.719922,71.337387,26.720065,71.337610,26.719755,71.338248,26.719538,71.338164",images/blockplantation/c9617b61-0f09-4991-b7a4-29992985af17.jpg,300,"Neem: 100, Siris: 50, Khejri: 50, Seesam: 50, Others: 50",FALSE,2024-09-08 13:14:48.407509+05:30,2024-09-08 13:14:48.407528+05:30,1,7669,26.7199789,71.3374318,6,7,0.95,811402,114,811402370
48395,"27.198876,77.521448,27.198835,77.521468,27.198835,77.521468,27.198891,77.521450,27.198891,77.521450,27.198897,77.521447,27.198899,77.521445,27.198899,77.521445,27.198899,77.521446,27.198898,77.521447,27.198898,77.521447,27.198898,77.521448,27.198898,77.521448,27.198899,77.521448,27.198899,77.521447,27.204881,77.508933,27.204881,77.508933,27.204881,77.508933,27.204881,77.508933,27.204881,77.508933,27.204881,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.204880,77.508933,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203378,77.509771,27.203983,77.506969,27.203983,77.506969,27.203984,77.506970,27.203984,77.506970,27.203984,77.506970,27.203984,77.506970,27.203984,77.506970,27.203984,77.506970,27.203984,77.506970,27.203984,77.506970,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684,27.202855,77.504684",images/blockplantation/122c4f53-1d06-40f1-b36f-97194083b9a2.jpg,100,"Babool: 15, Safed Kikar: 25, Babool: 34, Karanj: 10, Seesam: 16",FALSE,2024-09-08 16:47:39.297463+05:30,2024-09-08 16:47:39.297483+05:30,2,77416,27.2028015,77.5046767,2,12,1,810509,105,810509230
48396,"27.228348,77.487873,27.228373,77.487875,27.228295,77.487881,27.228194,77.487554",images/blockplantation/0aa4527b-e858-4d5e-bfbd-4f448d25d9a7.jpg,100,"Seesam: 35, Semal: 35, Others: 30",FALSE,2024-09-08 19:40:57.724444+05:30,2024-09-08 19:40:57.724466+05:30,1,77413,27.2281749,77.4875272,2,5,1,810509,105,810509729
48397,"27.475735,77.315502,27.475735,77.315502,27.475735,77.315502,27.475735,77.315502",images/blockplantation/95e9d53d-0e81-41a1-8652-d39e158c1084.jpg,600,"Ber: 400, Seesam: 150, Siris: 50",FALSE,2024-09-09 07:40:04.505275+05:30,2024-09-09 07:40:04.505296+05:30,1,77566,27.4757257,77.3154649,2,1,2,810502,105,810502473
48398,"27.443396,77.394704,27.443396,77.394704,27.443396,77.394704,27.443396,77.394704",images/blockplantation/a17703c3-bfef-4d03-8a1d-4a85c9cac56f.jpg,100,Amrood: 100,FALSE,2024-09-09 07:41:56.772007+05:30,2024-09-09 07:41:56.772029+05:30,1,77495,27.4433961,77.3947035,2,7,0.2,810502,105,810502190
48399,"27.440269,77.398901,27.440269,77.398901,27.440269,77.398901,27.440269,77.398901",images/blockplantation/2dcc97cc-3d4c-493b-adda-82eea4289339.jpg,100,Babool: 100,FALSE,2024-09-09 07:42:53.863192+05:30,2024-09-09 07:42:53.863211+05:30,1,77495,27.440278,77.3988986,2,7,0.2,810502,105,810502190
48400,"27.440299,77.398927,27.440299,77.398927,27.440299,77.398927,27.440299,77.398927",images/blockplantation/290613bc-e535-41f6-8bba-26521c4c5672.jpg,100,Banyan: 100,FALSE,2024-09-09 07:43:49.048104+05:30,2024-09-09 07:43:49.048125+05:30,1,77495,27.4402897,77.3989105,2,7,0.2,810502,105,810502190
48401,"27.440302,77.398911,27.440302,77.398911,27.440302,77.398911,27.440302,77.398911",images/blockplantation/99386497-8808-4dbf-afb1-d9017d6557a8.jpg,100,Karanj: 100,FALSE,2024-09-09 07:44:57.054658+05:30,2024-09-09 07:44:57.054678+05:30,1,77495,27.4403219,77.3989047,2,7,0.2,810502,105,810502190
48402,"27.440320,77.398900,27.440320,77.398900,27.440320,77.398900,27.440320,77.398900",images/blockplantation/6dc617bf-7726-464f-9c50-b0b8213698cf.jpg,100,Amla: 100,FALSE,2024-09-09 07:49:42.736004+05:30,2024-09-09 07:49:42.736026+05:30,1,77495,27.4403602,77.3988863,2,11,0.5,810502,105,810502190
48403,"27.440387,77.398863,27.440387,77.398863,27.440387,77.398863,27.440387,77.398863",images/blockplantation/22e0f8b5-e746-4a63-a9bc-58a79137ef62.jpg,100,Bael: 100,FALSE,2024-09-09 07:50:42.143477+05:30,2024-09-09 07:50:42.143497+05:30,1,77495,27.4403834,77.3988615,2,11,0.5,810502,105,810502190
48404,"27.560893,77.320713,27.560816,77.320530,27.560706,77.320449,27.560698,77.320404",images/blockplantation/b8073148-74d1-4ba0-8131-68c4dfbc49a8.jpg,100,Amla: 100,FALSE,2024-09-09 07:51:15.126455+05:30,2024-09-09 07:51:15.126477+05:30,1,77535,27.5607062,77.3208611,2,7,2,810502,105,810502300
48405,"27.440398,77.398827,27.440399,77.398827,27.440399,77.398827,27.440399,77.398827",images/blockplantation/d265c1e0-cc2d-46a4-bd40-ebfefc7b4621.jpg,100,Harsingar: 100,FALSE,2024-09-09 07:51:37.423647+05:30,2024-09-09 07:51:37.423669+05:30,1,77495,27.4404003,77.3988239,2,11,0.5,810502,105,810502190
48406,"27.481179,77.264615,27.481193,77.264525,27.481203,77.264436,27.481335,77.263060",images/blockplantation/743692ca-8785-4cc5-af0e-c68986258ea7.jpg,500,"Aak: 300, Kair: 150, Khair: 50",FALSE,2024-09-09 07:53:03.537904+05:30,2024-09-09 07:53:03.537923+05:30,1,77566,27.4810788,77.2661251,2,7,2,810502,105,810502050
48407,"27.440420,77.398796,27.440420,77.398796,27.440419,77.398797,27.440419,77.398797",images/blockplantation/499cf5d1-2e2b-46e1-b7a2-d1d4515f0616.jpg,100,Neem: 100,FALSE,2024-09-09 07:54:05.81794+05:30,2024-09-09 07:54:05.817958+05:30,1,77495,27.4403872,77.3988399,2,7,0.2,810502,105,810502190
48408,"27.560768,77.320077,27.560788,77.320127,27.560796,77.320127,27.560793,77.320183",images/blockplantation/a26ae026-aee1-4767-9ad7-eff11e3c042b.jpg,500,Peepal: 500,FALSE,2024-09-09 07:54:58.198706+05:30,2024-09-09 07:54:58.198725+05:30,1,77535,27.5608331,77.3204469,2,7,2,810502,105,810502300
48409,"27.484437,77.249452,27.484457,77.249405,27.484476,77.249357,27.484574,77.249178",images/blockplantation/0f6b0765-cb58-44aa-b26a-4c56740510a5.jpg,600,"Neem: 350, Seesam: 100, Tendu: 150",FALSE,2024-09-09 07:56:33.920605+05:30,2024-09-09 07:56:33.920629+05:30,1,77566,27.4830348,77.2540988,2,1,3,810502,105,810502260
48410,"27.487611,77.245235,27.487620,77.245186,27.487672,77.245011,27.487726,77.244999",images/blockplantation/ce2bfb83-c370-42e3-9900-043a1823aafc.jpg,550,"Aak: 300, Ardu: 150, Ber: 100",FALSE,2024-09-09 07:58:53.833139+05:30,2024-09-09 07:58:53.833167+05:30,1,77566,27.4849735,77.2475373,2,1,2,810502,105,810502260
48411,"27.560661,77.320126,27.560718,77.320217,27.560887,77.320325,27.561026,77.320387",images/blockplantation/06a6f6c9-8fe6-4895-b1a9-121346d96509.jpg,500,Shatavari: 500,FALSE,2024-09-09 07:59:06.874185+05:30,2024-09-09 07:59:06.874208+05:30,1,77535,27.5605948,77.3201296,2,11,3,810502,105,810502300
48412,"27.440368,77.398868,27.440368,77.398868,27.440368,77.398868,27.440368,77.398868,27.440367,77.398868,27.440367,77.398868",images/blockplantation/d6b3d0a7-3eaf-4ab0-9e20-3530d9354907.jpg,100,Amrood: 100,FALSE,2024-09-09 08:00:24.036982+05:30,2024-09-09 08:00:24.037002+05:30,1,77495,27.4403666,77.3988668,2,11,0.5,810502,105,810502190
48413,"27.440372,77.398870,27.440372,77.398870,27.440372,77.398873,27.440372,77.398873,27.440372,77.398873",images/blockplantation/65919f07-42fb-4d0c-99f8-daa5a6cb60a4.jpg,100,Jamun: 100,FALSE,2024-09-09 08:01:24.02747+05:30,2024-09-09 08:01:24.02749+05:30,1,77495,27.4403717,77.3988798,2,9,0.5,810502,105,810502190
48414,"27.440375,77.398850,27.440375,77.398850,27.440375,77.398850,27.440374,77.398850",images/blockplantation/2c7b8016-ffa2-4198-91ea-df52d2fbb257.jpg,100,Babool: 100,FALSE,2024-09-09 08:03:40.073454+05:30,2024-09-09 08:03:40.073479+05:30,1,77495,27.4403718,77.3988507,2,9,0.5,810502,105,810502190
48415,"27.440371,77.398848,27.440371,77.398848,27.440371,77.398848,27.440371,77.398848",images/blockplantation/2a989dd5-6647-469e-9744-d7641d84842f.jpg,100,Jamun: 100,FALSE,2024-09-09 08:04:32.386449+05:30,2024-09-09 08:04:32.386467+05:30,1,77495,27.4403696,77.3988619,2,9,0.5,810502,105,810502190
48416,"27.440382,77.398862,27.440382,77.398862,27.440382,77.398862,27.440382,77.398862",images/blockplantation/5e25ac25-615e-4f00-9f5a-48eae2da2ac1.jpg,100,Seesam: 100,FALSE,2024-09-09 08:05:18.367888+05:30,2024-09-09 08:05:18.367909+05:30,1,77495,27.440381,77.3988597,2,9,0.5,810502,105,810502190
48417,"27.440377,77.398852,27.440377,77.398852,27.440377,77.398852,27.440377,77.398852",images/blockplantation/f47e0707-7f7e-4c6c-9c70-0fe45d568602.jpg,100,Ber: 100,FALSE,2024-09-09 08:06:23.917543+05:30,2024-09-09 08:06:23.917563+05:30,1,77495,27.4403728,77.3988686,2,9,0.5,810502,105,810502190
48418,"27.440379,77.398856,27.440379,77.398857,27.440379,77.398857,27.440379,77.398859,27.440379,77.398859,27.440379,77.398861",images/blockplantation/fbd3de9c-52c5-40c3-9ecb-916fcd6909c7.jpg,100,Karanj: 100,FALSE,2024-09-09 08:07:22.877111+05:30,2024-09-09 08:07:22.877135+05:30,1,77495,27.4403745,77.3988593,2,9,0.5,810502,105,810502190
48419,"27.440385,77.398840,27.440385,77.398840,27.440385,77.398840,27.440386,77.398840",images/blockplantation/748e546a-e7b3-43e5-820d-ca4caf4e543c.jpg,100,Amrood: 100,FALSE,2024-09-09 08:08:51.165977+05:30,2024-09-09 08:08:51.166001+05:30,1,77495,27.4403845,77.3988378,2,11,0.5,810502,105,810502190
48420,"27.440369,77.398855,27.440369,77.398855,27.440369,77.398855,27.440369,77.398855",images/blockplantation/20daf998-a807-4371-ad2b-2b0250bace80.jpg,100,Amrood: 100,FALSE,2024-09-09 08:11:48.800835+05:30,2024-09-09 08:11:48.800857+05:30,1,77495,27.440368,77.3988561,2,1,0.5,810502,105,810502190
48421,"27.440362,77.398860,27.440362,77.398860,27.440362,77.398860,27.440362,77.398860,27.440362,77.398860,27.440362,77.398860,27.440362,77.398860",images/blockplantation/4175b2dd-97d6-45ee-bb62-e93a3749dc85.jpg,100,Banyan: 100,FALSE,2024-09-09 08:15:01.982848+05:30,2024-09-09 08:15:01.982867+05:30,1,77495,27.4403399,77.3988873,2,1,0.5,810502,105,810502190
48422,"27.440339,77.398928,27.440339,77.398928,27.440340,77.398928,27.440340,77.398928",images/blockplantation/875cd23d-d148-4dd4-958d-d139017c29c4.jpg,100,Bael: 100,FALSE,2024-09-09 08:15:54.556213+05:30,2024-09-09 08:15:54.556232+05:30,1,77495,27.4403254,77.3989017,2,1,0.5,810502,105,810502190
48423,"27.440316,77.398922,27.440316,77.398922,27.440316,77.398922,27.440316,77.398922,27.440316,77.398922",images/blockplantation/becb83c4-6830-45c2-8dd2-a9ac79506fc5.jpg,100,Peepal: 100,FALSE,2024-09-09 08:17:40.322045+05:30,2024-09-09 08:17:40.322064+05:30,1,77495,27.4403163,77.3989225,2,1,0.5,810502,105,810502190
48424,"27.440317,77.398934,27.440317,77.398934,27.440317,77.398934,27.440317,77.398934,27.440317,77.398934",images/blockplantation/e249b7ee-1460-435e-9cec-b37644aa744b.jpg,100,Amla: 100,FALSE,2024-09-09 08:18:52.963474+05:30,2024-09-09 08:18:52.963493+05:30,1,77495,27.4403155,77.3989359,2,9,0.5,810502,105,810502190
48425,"27.440308,77.398907,27.440308,77.398907,27.440308,77.398907,27.440308,77.398907,27.440308,77.398907",images/blockplantation/810be808-7e72-41af-8e2f-f4dcb77523fd.jpg,100,Bael: 100,FALSE,2024-09-09 08:21:43.130696+05:30,2024-09-09 08:21:43.130715+05:30,1,77495,27.4403109,77.3989163,2,9,0.5,810502,105,810502190
48426,"27.456328,77.388912,27.456290,77.388610,27.456290,77.388610,27.456290,77.388610",images/blockplantation/e1412277-06b1-4563-8d40-fdeffc894936.jpg,100,"Amrood: 20, Neem: 40, Peepal: 30, Bargad: 5, Kair: 5",FALSE,2024-09-09 08:22:02.224597+05:30,2024-09-09 08:22:02.224616+05:30,1,77558,27.4562867,77.3886323,2,2,2,810502,105,810502310
48427,"27.440292,77.398713,27.440292,77.398715,27.440292,77.398715,27.440293,77.398715,27.440293,77.398715",images/blockplantation/eded42c6-212d-424a-aab1-9dbc133ea3ac.jpg,100,Babool: 100,FALSE,2024-09-09 08:22:53.877481+05:30,2024-09-09 08:22:53.877503+05:30,1,77495,27.4402932,77.3987035,2,9,0.5,810502,105,810502190
48428,"27.440297,77.398694,27.440297,77.398694,27.440297,77.398694,27.440318,77.398684",images/blockplantation/1627bd5d-5248-40c1-a0f4-cb6c1a47c399.jpg,100,Siris: 100,FALSE,2024-09-09 08:24:04.224089+05:30,2024-09-09 08:24:04.224109+05:30,1,77495,27.4402968,77.39869,2,9,0.25,810502,105,810502190
48429,"27.440325,77.398681,27.440324,77.398680,27.440324,77.398680,27.440324,77.398680,27.440324,77.398680",images/blockplantation/4533ff92-0a78-4ae8-9ceb-e8fc6bf4db59.jpg,100,Amrood: 100,FALSE,2024-09-09 08:24:58.200711+05:30,2024-09-09 08:24:58.200732+05:30,1,77495,27.440317,77.3986717,2,9,0.5,810502,105,810502190
48430,"27.293865,77.512531,27.293867,77.512539,27.293801,77.512577,27.293851,77.512487,27.293861,77.512475",images/blockplantation/4be8b754-0847-4f2e-9ced-2adafebe9f03.jpg,645,"Seesam: 200, Neem: 125, Peepal: 120, Amaltas: 50, Banyan: 10, Karanj: 140",FALSE,2024-09-09 08:26:37.73752+05:30,2024-09-09 08:26:37.737541+05:30,2,77514,27.2938617,77.51256,2,2,0.5,810509,105,810509130
48431,"27.440316,77.398682,27.440316,77.398682,27.440316,77.398682,27.440316,77.398682,27.440316,77.398682",images/blockplantation/c80a700a-8e0d-49f6-bc01-19b6d1ef997a.jpg,100,Peepal: 100,FALSE,2024-09-09 08:27:21.031996+05:30,2024-09-09 08:27:21.032017+05:30,1,77495,27.4403138,77.3986814,2,9,0.25,810502,105,810502190
48432,"27.440317,77.398673,27.440317,77.398673,27.440317,77.398673,27.440317,77.398673,27.440317,77.398673",images/blockplantation/7843a2e8-1668-47be-854d-f41fe4f7df9f.jpg,100,Amrood: 100,FALSE,2024-09-09 08:28:18.41303+05:30,2024-09-09 08:28:18.413074+05:30,1,77495,27.4403135,77.3986694,2,9,0.25,810502,105,810502190
48433,"27.440301,77.398611,27.440302,77.398612,27.440302,77.398612,27.440302,77.398612",images/blockplantation/203c6617-0111-4a38-8f39-0a44e293c621.jpg,100,Babool: 100,FALSE,2024-09-09 08:29:02.473567+05:30,2024-09-09 08:29:02.473587+05:30,1,77495,27.440305,77.3986133,2,9,0.28,810502,105,810502190
48434,"27.440306,77.398618,27.440306,77.398618,27.440306,77.398618,27.440306,77.398618,27.440306,77.398618",images/blockplantation/2b9dbb1f-959b-40a2-b657-7ebe5130ca81.jpg,100,Ber: 100,FALSE,2024-09-09 08:30:25.900635+05:30,2024-09-09 08:30:25.900657+05:30,1,77495,27.4403054,77.398616,2,2,0.1,810502,105,810502190
48435,"27.440317,77.398629,27.440317,77.398629,27.440317,77.398629,27.440317,77.398629",images/blockplantation/a5599234-03bd-4589-9a6e-23df44a68bd7.jpg,100,Lemon: 100,FALSE,2024-09-09 08:31:13.711591+05:30,2024-09-09 08:31:13.711611+05:30,1,77495,27.4402996,77.398629,2,2,0.1,810502,105,810502190
48436,"27.440323,77.398609,27.440321,77.398609,27.440321,77.398609,27.440321,77.398609,27.440321,77.398609",images/blockplantation/b9725b39-f153-49d1-a928-fb4bb5ac51af.jpg,100,Jamun: 100,FALSE,2024-09-09 08:32:03.98742+05:30,2024-09-09 08:32:03.98744+05:30,1,77495,27.4403168,77.3986146,2,1,0.25,810502,105,810502190
48437,"27.440298,77.398680,27.440298,77.398680,27.440298,77.398678,27.440298,77.398678,27.440298,77.398678",images/blockplantation/0da5d2b7-a33b-4ab6-ae30-510f106b6603.jpg,100,Harsingar: 100,FALSE,2024-09-09 08:33:19.658507+05:30,2024-09-09 08:33:19.658527+05:30,1,77495,27.4402925,77.3986788,2,7,0.2,810502,105,810502190
48438,"27.440263,77.398669,27.440263,77.398669,27.440263,77.398669,27.440263,77.398669,27.440263,77.398669,27.440263,77.398669",images/blockplantation/d9bb9217-1fad-456b-8894-2afbe68106e4.jpg,100,Babool: 100,FALSE,2024-09-09 08:34:12.218974+05:30,2024-09-09 08:34:12.218994+05:30,1,77495,27.4402627,77.3986737,2,1,0.5,810502,105,810502190
48439,"27.440258,77.398668,27.440258,77.398668,27.440258,77.398668,27.440258,77.398668,27.440258,77.398668",images/blockplantation/091f9686-310c-4f57-9295-3480f2c23eb7.jpg,100,Amla: 100,FALSE,2024-09-09 08:35:11.743502+05:30,2024-09-09 08:35:11.743523+05:30,1,77495,27.4402659,77.3986187,2,12,0.4,810502,105,810502190
48440,"27.440269,77.398617,27.440269,77.398617,27.440269,77.398617,27.440268,77.398616",images/blockplantation/adb54668-ac29-4e84-b3a9-68c5817117b0.jpg,100,Karanj: 100,FALSE,2024-09-09 08:36:07.751404+05:30,2024-09-09 08:36:07.751422+05:30,1,77495,27.4402698,77.3986137,2,12,0.4,810502,105,810502190
48441,"27.440254,77.398617,27.440254,77.398617,27.440254,77.398617,27.440254,77.398617",images/blockplantation/dc4bf771-1c11-4e1b-bbb7-b2ff80ff2c2b.jpg,100,Ber: 100,FALSE,2024-09-09 08:37:01.391643+05:30,2024-09-09 08:37:01.391677+05:30,1,77495,27.4402716,77.3985573,2,12,0.4,810502,105,810502190
48442,"27.440308,77.398572,27.440308,77.398572,27.440308,77.398572,27.440308,77.398572,27.440308,77.398573,27.440308,77.398573,27.440308,77.398573",images/blockplantation/79154b6c-0997-4022-bbc6-a20733fb046d.jpg,100,Jamun: 100,FALSE,2024-09-09 08:37:57.537754+05:30,2024-09-09 08:37:57.537779+05:30,1,77495,27.4402904,77.3985764,2,9,0.25,810502,105,810502190
48443,"27.440320,77.398610,27.440320,77.398610,27.440321,77.398610,27.440342,77.398605",images/blockplantation/7aa1ce8b-1f43-43b8-b329-638aa62d442e.jpg,100,Jamun: 100,FALSE,2024-09-09 08:39:01.384707+05:30,2024-09-09 08:39:01.384728+05:30,1,77495,27.4403182,77.3985868,2,7,0.1,810502,105,810502190
48444,"27.440466,77.398601,27.440466,77.398601,27.440466,77.398601,27.440466,77.398601,27.440466,77.398601",images/blockplantation/03082f5b-9051-4293-af97-e93f734f05bb.jpg,100,Imli: 100,FALSE,2024-09-09 08:43:14.425267+05:30,2024-09-09 08:43:14.425289+05:30,1,77495,27.4404543,77.3986084,2,9,0.25,810502,105,810502190
