GP_FINAL_C,GP_FINAL,BLOCK_CODE,DISTRICT_C
811607478,Municipal - Sanchore,811607,116
811607010,Achalpur,811607,116
811607020,Arnay,811607,116
811607030,Bawarla,811607,116
811607040,Bhadroona,811607,116
811607050,Bharwal,811607,116
811607060,Bichhawari,811607,116
811607070,Bijrol,811607,116
811607080,Chaura,811607,116
811607090,Dabal,811607,116
811607100,Danta,811607,116
811607110,Dantiya,811607,116
811607120,Dhamana,811607,116
811607130,Dhanta,811607,116
811607140,Dugawa,811607,116
811607150,Golasan,811607,116
811607160,Gundav,811607,116
811607170,Hadetar,811607,116
811607180,Hariyali,811607,116
811607190,Jakhal,811607,116
811607200,Karola,811607,116
811607210,Khara,811607,116
811607220,Kilawa,811607,116
811607230,Kod,811607,116
811607240,Lachhiwar,811607,116
811607250,Nainol,811607,116
811607260,Palri Solankiyan,811607,116
811607270,Pamana,811607,116
811607280,Panchla,811607,116
811607290,Pratappura,811607,116
811607300,Pur,811607,116
811607310,Sankar,811607,116
811607320,Sarnau,811607,116
811607330,Sarwana,811607,116
811607340,Sediya,811607,116
811607350,Surawa,811607,116
811607360,Virol Bari,811607,116
811608010,Alasan,811608,116
811608020,Anwloj,811608,116
811608030,Asana,811608,116
811608040,Babtara,811608,116
811608050,Bakra,811608,116
811608060,Balwara,811608,116
811608070,Berath,811608,116
811608080,Bhundwa,811608,116
811608090,Bishangarh,811608,116
811608100,Chaurau,811608,116
811608110,Dabli,811608,116
811608120,Dadal,811608,116
811608130,Dangara,811608,116
811608140,Deta Kalan,811608,116
811608150,Elana,811608,116
811608160,Jeevana,811608,116
811608170,Keshwana,811608,116
811608180,Khetlawas,811608,116
811608190,Komta,811608,116
811608200,Mandwala,811608,116
811608210,Mengalwa,811608,116
811608220,Narsana,811608,116
811608230,Otwala,811608,116
811608240,Patheri,811608,116
811608250,Posana,811608,116
811608260,Rewatra,811608,116
811608270,Sangana,811608,116
811608280,Sanphara,811608,116
811608290,Sayla,811608,116
811608300,Sirana,811608,116
811608310,Surana,811608,116
811608320,Taliyana,811608,116
811608330,Teekhi,811608,116
811608340,Teja Ki Beri,811608,116
811608350,Thalwar,811608,116
811608360,Tilora,811608,116
811608370,Tura,811608,116
811608380,Ummedabad,811608,116
811608390,Unri,811608,116
811608400,Walera,811608,116
811301010,Agolai,811301,113
811301020,Balesar Durgawatan,811301,113
811301030,Balesar Satan,811301,113
811301040,Bastawa,811301,113
811301050,Bawarli,811301,113
811301060,Belwa,811301,113
811301070,Belwa Ranaji,811301,113
811301080,Bhatelai Purohitan,811301,113
811301090,Birai,811301,113
811301100,Chirwai,811301,113
811301110,Deonagar,811301,113
811301120,Dhadhaniya Bhayla,811301,113
811301130,Dhadhaniya Sasan,811301,113
811301140,Dugar,811301,113
811301150,Gopalsar,811301,113
811301160,Harwantnagar,811301,113
811301170,Jalandhar Nagar,811301,113
811301180,Jeeyaberi,811301,113
811301190,Judiya,811301,113
811301200,Khari Beri,811301,113
811301210,Khudiyala,811301,113
811301220,Konari,811301,113
811301230,Kui Inda,811301,113
811301240,Nimbon Ka Gaon,811301,113
811301250,Rawalgarh,811301,113
811301260,Utambar,811301,113
811302010,Anwana,811302,113
811302020,Baori,811302,113
811302030,Bhawad,811302,113
811302040,Birai,811302,113
811302050,Borvi Khurd,811302,113
811302060,Bucheti,811302,113
811302070,Danwara,811302,113
811302080,Dhanari Kalan,811302,113
811302090,Dhanari Khurd,811302,113
811302100,Gangani,811302,113
811302110,Hatundi,811302,113
811302120,Jaitiyawas,811302,113
811302130,Jointara,811302,113
811302140,Kajnau Kalan,811302,113
811302150,Kasti,811302,113
811302160,Kelawa Kalan,811302,113
811302170,Kherapa,811302,113
811302180,Lawera Kalan,811302,113
811302190,Lawera Khurd,811302,113
811302200,Mailana,811302,113
811302210,Mansagar,811302,113
811302220,Nandiya Jajra,811302,113
811302230,Nandiya Kalan,811302,113
811302240,Nandiya Khurd,811302,113
811302250,Netra,811302,113
811302260,Soyla,811302,113
811302270,Vinayakpura,811302,113
811303010,Bap,811303,113
811303020,Bari Seer,811303,113
811303030,Baroo,811303,113
811303040,Boogdi,811303,113
811303050,Chakhu,811303,113
811303060,Champasar,811303,113
811303070,Charnai,811303,113
811303080,Cheemana,811303,113
811303090,Dedasari,811303,113
811303100,Ghantiyali,811303,113
811303110,Ghator,811303,113
811303120,Jaimala,811303,113
811303130,Jaisala,811303,113
811303140,Jamba,811303,113
811303150,Jodhani @ Tepoo,811303,113
811303160,Jor,811303,113
811303170,Kalyan Singh Ki Seer,811303,113
811303180,Kanasar,811303,113
811303190,Kansingh Ki Seer,811303,113
811303200,Kelansar,811303,113
811303210,Kheerwa,811303,113
811303220,Luna,811303,113
811303230,Narayanpura,811303,113
811303240,Noore Ki Burj,811303,113
811303250,Raneri,811303,113
811303260,Rohina,811303,113
811303270,Sanwaragaon,811303,113
811303280,Shekhasar,811303,113
811303290,Shree Surpura,811303,113
811303300,Sihra,811303,113
811303310,Tekra,811303,113
811304010,Aau,811304,113
811304020,Bapini,811304,113
811304030,Bapini Khurd,811304,113
811304040,Barsingon Ka Bas,811304,113
811304050,Bedoo,811304,113
811304060,Bedoo Kalan,811304,113
811304070,Chadi,811304,113
811304080,Denok,811304,113
811304090,Gorchiya Ka Bera,811304,113
811304100,Indon Ka Bas,811304,113
811304110,Ishru,811304,113
811304120,Jakhan,811304,113
811304130,Kapooriya,811304,113
811304140,Karwan,811304,113
811304150,Kerla,811304,113
811304160,Khariya,811304,113
811304170,Matora,811304,113
811304180,Motaniya Nagar,811304,113
811304190,Nimbonka Talab,811304,113
811304200,Ompura,811304,113
811304210,Parasala,811304,113
811304220,Poonasar,811304,113
811304230,Poonasar Khurd,811304,113
811304240,Raimalwara,811304,113
811304250,Ridmalsar,811304,113
811304260,Saranpura,811304,113
811304270,Siyolnagar,811304,113
811304280,Sri Krishna Nagar,811304,113
811304290,Sri Lachhaman Nagar,811304,113
811305010,Artiya Kalan,811305,113
811305020,Asop,811305,113
811305030,Bagoriya,811305,113
811305040,Barni Khurd,811305,113
811305050,Basni Harisingh,811305,113
811305060,Bhopalgarh,811305,113
811305070,Birani,811305,113
811305080,Budkiya,811305,113
811305090,Dewatra,811305,113
811305100,Gajsinghpura,811305,113
811305110,Garasani,811305,113
811305120,Hiradesar,811305,113
811305130,Kheri Salwa,811305,113
811305140,Kuri,811305,113
811305150,Mangeriya,811305,113
811305160,Nadsar,811305,113
811305170,Palri Ranawata,811305,113
811305180,Rajlani,811305,113
811305190,Rampura,811305,113
811305200,Rarod,811305,113
811305210,Ratkuriya,811305,113
811305220,Rudiya,811305,113
811305230,Surpura Khurd,811305,113
811305240,Ustra,811305,113
811306010,Bala,811306,113
811306020,Barna,811306,113
811306030,Beenjwariya,811306,113
811306040,Bhavi,811306,113
811306050,Bilara,811306,113
811306060,Chandelao,811306,113
811306070,Ghana Magra,811306,113
811306080,Hariya Dhana,811306,113
811306090,Hariyada,811306,113
811306100,Jetiwas,811306,113
811306110,Jhak,811306,113
811306120,Kalauna,811306,113
811306130,Kaparda,811306,113
811306140,Khariya Meethapur,811306,113
811306150,Khejarla,811306,113
811306160,Lamba,811306,113
811306170,Malkosni,811306,113
811306180,Olvi,811306,113
811306190,Padasala Kalan,811306,113
811306200,Patel Nagar,811306,113
811306210,Pichiyak,811306,113
811306220,Ramasani,811306,113
811306230,Ransi Gaon,811306,113
811306240,Rawar,811306,113
811306250,Sambariya,811306,113
811306260,Udaliyawas,811306,113
811307010,Asarlai,811307,113
811307020,Bhojakor,811307,113
811307030,Biramdeogarh,811307,113
811307040,Burkiya,811307,113
811307050,Chand Sama,811307,113
811307060,Chordiya,811307,113
811307070,Dechoo,811307,113
811307080,Dhara Bagapuran,811307,113
811307090,Fatehgarh,811307,113
811307100,Govindpura,811307,113
811307110,Gumanpura,811307,113
811307120,Jaitsar,811307,113
811307130,Jethaniya,811307,113
811307140,Kalau,811307,113
811307150,Kanodiya Mahasingh,811307,113
811307160,Khera Bagoriya,811307,113
811307170,Khiyasariya,811307,113
811307180,Koloo Pabuji,811307,113
811307190,Kolu Rathoron,811307,113
811307200,Kushlawa,811307,113
811307210,Madla Kalan,811307,113
811307220,Peelwa,811307,113
811307230,Rawat Nagar,811307,113
811307240,Sagran,811307,113
811307250,Setrawa,811307,113
811307260,Utwaliya,811307,113
811308010,Amla,811308,113
811308020,Bedon Ka Bera,811308,113
811308030,Bheekamkor,811308,113
811308040,Bheeyadiya,811308,113
811308050,Chainpura,811308,113
811308060,Chheela,811308,113
811308070,Daya Kor,811308,113
811308080,Dhelana,811308,113
811308090,Dholasar,811308,113
811308100,Fateh Sagar,811308,113
811308110,Hansa Desh,811308,113
811308120,Indon Ki Dhani -Ii,811308,113
811308130,Jagu Bana Ki Dhani,811308,113
811308140,Jalora,811308,113
811308150,Jeriya,811308,113
811308160,Lohawat Bishnawas,811308,113
811308170,Lohawat Jatahwas,811308,113
811308180,Moolraj,811308,113
811308190,Moriya,811308,113
811308200,Munjasar,811308,113
811308210,Nausar,811308,113
811308220,Naya Bera,811308,113
811308230,Paleena,811308,113
811308240,Pali- I,811308,113
811308250,Palli,811308,113
811308260,Roopana Jaitana,811308,113
811308270,Sadri,811308,113
811308280,Shaitan Singh Nagar,811308,113
811309240,Khudala,811309,113
811309250,Kuri Bhagtasani (Ct) Ward No.-0001,811309,113
811309260,Lolawas,811309,113
811309270,Loonawas Kalan,811309,113
811309280,Loonawas Khara,811309,113
811309290,Luni,811309,113
811309300,Mogra Kalan,811309,113
811309310,Mori Joshiyan,811309,113
811309320,Nandwan,811309,113
811309330,Narnadi,811309,113
811309340,Pal,811309,113
811309350,Palasani,811309,113
811309360,Peeparli,811309,113
811309370,Phitkasni,811309,113
811309380,Rohichan Kalan,811309,113
811309390,Salawas,811309,113
811309400,Sangariya,811309,113
811309410,Sarechan,811309,113
811309420,Satlana,811309,113
811309430,Shikarpura,811309,113
811309440,Subdand,811309,113
811309450,Tanawara,811309,113
811310818,Municipal - Jodhpur,811310,113
811310010,Bambor Darjiyan,811310,113
811310020,Banar,811310,113
811310030,Barli,811310,113
811310040,Bawarla,811310,113
811310050,Beroo,811310,113
811310060,Bisalpur,811310,113
811310070,Chaukhan,811310,113
811310080,Chawanda,811310,113
811310090,Daijar,811310,113
811310100,Daikara,811310,113
811310110,Dangiyawas,811310,113
811310120,Indroka,811310,113
811310130,Jajiwal Gehlota,811310,113
811310140,Jajiwal Kalan,811310,113
811310150,Jaleli Daikara,811310,113
